,Oklahoma,forecast,interval_low,interval_high
2020-04-20,3.0,3.739867681275088,3.739867681275088,3.739867681275088
2020-04-21,21.0,26.113481668583386,26.113481668583386,26.113481668583386
2020-04-22,6.0,0.0,0.0,0.0
2020-04-23,9.0,10.153744070460156,10.153744070460156,10.153744070460156
2020-04-24,9.0,5.290138430239148,5.290138430239148,5.290138430239148
2020-04-25,6.0,2.199698338951316,2.199698338951316,2.199698338951316
2020-04-26,1.0,0.0,0.0,0.0
2020-04-27,2.0,7.429047867177332,7.429047867177332,7.429047867177332
2020-04-28,10.0,20.521942821892047,20.521942821892047,20.521942821892047
2020-04-29,7.0,4.278020428280117,4.278020428280117,4.278020428280117
2020-04-30,8.0,8.828305804834212,8.828305804834212,8.828305804834212
2020-05-01,8.0,7.70801303562042,7.70801303562042,7.70801303562042
2020-05-02,8.0,6.237055179827886,6.237055179827886,6.237055179827886
2020-05-03,0.0,0.0,0.0,0.0
2020-05-04,0.0,3.8805034239245604,3.8805034239245604,3.8805034239245604
2020-05-05,9.0,15.935806384445044,15.935806384445044,15.935806384445044
2020-05-06,6.0,4.493913518678006,4.493913518678006,4.493913518678006
2020-05-07,7.0,7.803738782367764,7.803738782367764,7.803738782367764
2020-05-08,6.0,6.099824012954068,6.099824012954068,6.099824012954068
2020-05-09,4.0,4.446677357436958,4.446677357436958,4.446677357436958
2020-05-10,2.0,0.0,0.0,0.0
2020-05-11,2.0,2.946812742656719,2.946812742656719,2.946812742656719
2020-05-12,4.0,8.530447343057707,8.530447343057707,8.530447343057707
2020-05-13,0.0,1.4745649884999743,1.4745649884999743,1.4745649884999743
2020-05-14,6.0,10.786330824846981,10.786330824846981,10.786330824846981
2020-05-15,1.0,0.20108537816400585,0.20108537816400585,0.20108537816400585
2020-05-16,3.0,5.156585013198587,5.156585013198587,5.156585013198587
2020-05-17,0.0,0.0,0.0,0.0
2020-05-18,0.0,2.4445816626422348,2.4445816626422348,2.4445816626422348
2020-05-19,5.0,7.168382764169886,7.168382764169886,7.168382764169886
2020-05-20,6.0,3.4974752786770145,3.4974752786770145,3.4974752786770145
2020-05-21,5.0,3.5971308733341694,3.5971308733341694,3.5971308733341694
2020-05-22,3.0,0.45702241048157166,0.45702241048157166,0.45702241048157166
2020-05-23,4.0,3.963062432606122,3.963062432606122,3.963062432606122
2020-05-24,0.0,0.0,0.0,0.0
2020-05-25,2.0,3.609062989672725,3.609062989672725,3.609062989672725
2020-05-26,5.0,7.277012570492078,7.277012570492078,7.277012570492078
2020-05-27,4.0,4.338255963116528,4.338255963116528,4.338255963116528
2020-05-28,3.0,3.0468250999320974,3.0468250999320974,3.0468250999320974
2020-05-29,4.0,4.27219884094699,4.27219884094699,4.27219884094699
2020-05-30,5.0,4.5537678124326195,4.5537678124326195,4.5537678124326195
2020-05-31,0.0,0.0,0.0,0.0
2020-06-01,0.0,2.4131680093105654,2.4131680093105654,2.4131680093105654
2020-06-02,5.0,8.636769789328495,8.636769789328495,8.636769789328495
2020-06-03,2.0,1.0959593534643135,1.0959593534643135,1.0959593534643135
2020-06-04,3.0,3.79069783798845,3.79069783798845,3.79069783798845
2020-06-05,1.0,1.649996749592277,1.649996749592277,1.649996749592277
2020-06-06,2.0,4.348730400710267,4.348730400710267,4.348730400710267
2020-06-07,1.0,0.0,0.0,0.0
2020-06-08,0.0,0.5420870049651563,0.5420870049651563,0.5420870049651563
2020-06-09,6.0,8.992353562435927,8.992353562435927,8.992353562435927
2020-06-10,2.0,0.0,0.0,0.0
2020-06-11,2.0,2.4376826540128715,2.4376826540128715,2.4376826540128715
2020-06-12,2.0,1.5321332813604813,1.5321332813604813,1.5321332813604813
2020-06-13,-1.0,0.0,0.0,0.0
2020-06-14,0.0,1.6717440551285336,1.6717440551285336,1.6717440551285336
2020-06-15,0.0,1.31309941965966,1.31309941965966,1.31309941965966
2020-06-16,4.0,7.487136291797079,7.487136291797079,7.487136291797079
2020-06-17,1.0,0.0,0.0,0.0
2020-06-18,2.0,2.755926644241811,2.755926644241811,2.755926644241811
2020-06-19,1.0,0.4535797803325441,0.4535797803325441,0.4535797803325441
2020-06-20,1.0,0.353374088877927,0.353374088877927,0.353374088877927
2020-06-21,1.0,0.5059921620952481,0.5059921620952481,0.5059921620952481
2020-06-22,0.0,0.25070080849295273,0.25070080849295273,0.25070080849295273
2020-06-23,2.0,4.339688999500349,4.339688999500349,4.339688999500349
2020-06-24,1.0,0.4848290656943217,0.4848290656943217,0.4848290656943217
2020-06-25,3.0,3.624132876760923,3.624132876760923,3.624132876760923
2020-06-26,2.0,0.4869708868671896,0.4869708868671896,0.4869708868671896
2020-06-27,7.0,6.516198052313766,6.516198052313766,6.516198052313766
2020-06-28,1.0,0.0,0.0,0.0
2020-06-29,0.0,0.2259716044027591,0.2259716044027591,0.2259716044027591
2020-06-30,2.0,3.5880904116551573,3.5880904116551573,3.5880904116551573
2020-07-01,2.0,2.2410940778544184,2.2410940778544184,2.2410940778544184
2020-07-02,6.0,6.4641439674858825,6.4641439674858825,6.4641439674858825
2020-07-03,3.0,0.6259228097116152,0.6259228097116152,0.6259228097116152
2020-07-04,0.0,1.6915933190467092,1.6915933190467092,1.6915933190467092
2020-07-05,0.0,0.997609329090708,0.997609329090708,0.997609329090708
2020-07-06,1.0,2.103157122493484,2.103157122493484,2.103157122493484
2020-07-07,5.0,5.911165892954448,5.911165892954448,5.911165892954448
2020-07-08,3.0,1.175251146949548,1.175251146949548,1.175251146949548
2020-07-09,3.0,4.297885864360352,4.297885864360352,4.297885864360352
2020-07-10,6.0,5.487239538242278,5.487239538242278,5.487239538242278
2020-07-11,5.0,1.0747670381524115,1.0747670381524115,1.0747670381524115
2020-07-12,1.0,0.0,0.0,0.0
2020-07-13,2.0,3.191810302797096,3.191810302797096,3.191810302797096
2020-07-14,4.0,6.13668056043566,6.13668056043566,6.13668056043566
2020-07-15,4.0,3.4781189334472016,3.4781189334472016,3.4781189334472016
2020-07-16,6.0,5.6539620446460175,5.6539620446460175,5.6539620446460175
2020-07-17,7.0,6.49168871946655,6.49168871946655,6.49168871946655
2020-07-18,6.0,3.837367290292919,3.837367290292919,3.837367290292919
2020-07-19,,2.944862716631227,-1.6348678756668331,7.524593308929287
2020-07-20,,3.2679438606663695,-1.4184220246127457,7.954309745945485
2020-07-21,,4.26967655797408,-0.4303546401571996,8.96970775610536
2020-07-22,,4.671203290475364,-0.03250169941401726,9.374908280364746
2020-07-23,,5.607535471864542,0.8748966006018843,10.340174343127199
2020-07-24,,6.191068615783369,1.453680567929597,10.92845666363714
2020-07-25,,5.477413113289212,0.6647372042378743,10.290089022340549
