,Delaware,forecast,interval_low,interval_high
2020-04-11,1.0,0.0,0.0,0.0
2020-04-12,2.0,2.8769830960459224,2.8769830960459224,2.8769830960459224
2020-04-13,6.0,5.82876464588444,5.82876464588444,5.82876464588444
2020-04-14,2.0,0.0,0.0,0.0
2020-04-15,3.0,3.6649752085433946,3.6649752085433946,3.6649752085433946
2020-04-16,9.0,8.351302818566616,8.351302818566616,8.351302818566616
2020-04-17,6.0,0.0,0.0,0.0
2020-04-18,6.0,3.3601266594506973,3.3601266594506973,3.3601266594506973
2020-04-19,0.0,0.0,0.0,0.0
2020-04-20,5.0,8.341051223359031,8.341051223359031,8.341051223359031
2020-04-21,10.0,8.609509677620792,8.609509677620792,8.609509677620792
2020-04-22,7.0,1.1377605598030742,1.1377605598030742,1.1377605598030742
2020-04-23,3.0,0.36537683572742274,0.36537683572742274,0.36537683572742274
2020-04-24,8.0,9.032470554910937,9.032470554910937,9.032470554910937
2020-04-25,12.0,8.4732322623708,8.4732322623708,8.4732322623708
2020-04-26,8.0,1.3287498257223795,1.3287498257223795,1.3287498257223795
2020-04-27,5.0,2.5005426796680252,2.5005426796680252,2.5005426796680252
2020-04-28,12.0,12.32684723093314,12.32684723093314,12.32684723093314
2020-04-29,7.0,0.9956861949814311,0.9956861949814311,0.9956861949814311
2020-04-30,8.0,7.5154508688645985,7.5154508688645985,7.5154508688645985
2020-05-01,7.0,5.376281762483498,5.376281762483498,5.376281762483498
2020-05-02,9.0,8.514440500609751,8.514440500609751,8.514440500609751
2020-05-03,9.0,6.923231162238168,6.923231162238168,6.923231162238168
2020-05-04,5.0,3.0151004758585485,3.0151004758585485,3.0151004758585485
2020-05-05,5.0,6.9624570037607665,6.9624570037607665,6.9624570037607665
2020-05-06,6.0,7.793859481564123,7.793859481564123,7.793859481564123
2020-05-07,9.0,9.903023442242805,9.903023442242805,9.903023442242805
2020-05-08,11.0,9.032373813307006,9.032373813307006,9.032373813307006
2020-05-09,8.0,4.150552616482486,4.150552616482486,4.150552616482486
2020-05-10,0.0,0.0,0.0,0.0
2020-05-11,4.0,10.795124728938482,10.795124728938482,10.795124728938482
2020-05-12,12.0,14.66280342079515,14.66280342079515,14.66280342079515
2020-05-13,10.0,5.218067661528315,5.218067661528315,5.218067661528315
2020-05-14,13.0,10.327512176081276,10.327512176081276,10.327512176081276
2020-05-15,11.0,5.195227259373475,5.195227259373475,5.195227259373475
2020-05-16,15.0,11.69043151888365,11.69043151888365,11.69043151888365
2020-05-17,4.0,0.0,0.0,0.0
2020-05-18,7.0,11.409445110210338,11.409445110210338,11.409445110210338
2020-05-19,7.0,8.289318361746698,8.289318361746698,8.289318361746698
2020-05-20,6.0,7.484887538716008,7.484887538716008,7.484887538716008
2020-05-21,7.0,9.435553572176376,9.435553572176376,9.435553572176376
2020-05-22,5.0,5.942591609090208,5.942591609090208,5.942591609090208
2020-05-23,0.0,2.837550353919303,2.837550353919303,2.837550353919303
2020-05-24,4.0,11.283728236752566,11.283728236752566,11.283728236752566
2020-05-25,6.0,8.905272630894682,8.905272630894682,8.905272630894682
2020-05-26,3.0,3.9190410187134774,3.9190410187134774,3.9190410187134774
2020-05-27,9.0,12.473190579284344,12.473190579284344,12.473190579284344
2020-05-28,1.0,0.0,0.0,0.0
2020-05-29,11.0,16.15318776809125,16.15318776809125,16.15318776809125
2020-05-30,5.0,0.17606331163849642,0.17606331163849642,0.17606331163849642
2020-05-31,5.0,6.329614921077041,6.329614921077041,6.329614921077041
2020-06-01,2.0,3.158187206400365,3.158187206400365,3.158187206400365
2020-06-02,5.0,8.78273944832363,8.78273944832363,8.78273944832363
2020-06-03,2.0,2.976017896369772,2.976017896369772,2.976017896369772
2020-06-04,11.0,14.639976095224231,14.639976095224231,14.639976095224231
2020-06-05,2.0,0.0,0.0,0.0
2020-06-06,2.0,5.621710024840114,5.621710024840114,5.621710024840114
2020-06-07,8.0,11.158456615816661,11.158456615816661,11.158456615816661
2020-06-08,0.0,0.0,0.0,0.0
2020-06-09,12.0,17.440847046419748,17.440847046419748,17.440847046419748
2020-06-10,3.0,0.0,0.0,0.0
2020-06-11,1.0,3.444785630535409,3.444785630535409,3.444785630535409
2020-06-12,0.0,4.01844973853172,4.01844973853172,4.01844973853172
2020-06-13,5.0,9.599143050837684,9.599143050837684,9.599143050837684
2020-06-14,3.0,2.9669277969167576,2.9669277969167576,2.9669277969167576
2020-06-15,1.0,2.618166722871282,2.618166722871282,2.618166722871282
2020-06-16,1.0,4.12630749410445,4.12630749410445,4.12630749410445
2020-06-17,2.0,4.827911991480655,4.827911991480655,4.827911991480655
2020-06-18,5.0,6.842988826401444,6.842988826401444,6.842988826401444
2020-06-19,2.0,0.7878379211057358,0.7878379211057358,0.7878379211057358
2020-06-20,1.0,2.59610857674216,2.59610857674216,2.59610857674216
2020-06-21,1.0,3.2909232001703237,3.2909232001703237,3.2909232001703237
2020-06-22,0.0,2.189722298530718,2.189722298530718,2.189722298530718
2020-06-23,69.0,72.08398716758009,72.08398716758009,72.08398716758009
2020-06-24,1.0,0.0,0.0,0.0
2020-06-25,2.0,8.896240684427601,8.896240684427601,8.896240684427601
2020-06-26,0.0,3.579679748161986,3.579679748161986,3.579679748161986
2020-06-27,0.0,6.978100105165518,6.978100105165518,6.978100105165518
2020-06-28,0.0,9.142122416413658,9.142122416413658,9.142122416413658
2020-06-29,0.0,6.596507919219835,6.596507919219835,6.596507919219835
2020-06-30,2.0,7.964540153023122,7.964540153023122,7.964540153023122
2020-07-01,0.0,3.4022255870383447,3.4022255870383447,3.4022255870383447
2020-07-02,1.0,5.893237565080671,5.893237565080671,5.893237565080671
2020-07-03,2.0,5.3903435597109395,5.3903435597109395,5.3903435597109395
2020-07-04,0.0,2.1295097799493377,2.1295097799493377,2.1295097799493377
2020-07-05,0.0,3.816600829607066,3.816600829607066,3.816600829607066
2020-07-06,0.0,3.352426654472408,3.352426654472408,3.352426654472408
2020-07-07,2.0,5.104896727244944,5.104896727244944,5.104896727244944
2020-07-08,1.0,1.9556658211204134,1.9556658211204134,1.9556658211204134
2020-07-09,2.0,3.7138278735725736,3.7138278735725736,3.7138278735725736
2020-07-10,0.0,0.5264632660248334,0.5264632660248334,0.5264632660248334
2020-07-11,0.0,2.356792932970496,2.356792932970496,2.356792932970496
2020-07-12,0.0,2.181177260374968,2.181177260374968,2.181177260374968
2020-07-13,0.0,2.009477096934815,2.009477096934815,2.009477096934815
2020-07-14,1.0,2.865446836913449,2.865446836913449,2.865446836913449
2020-07-15,3.0,3.6835048994353237,3.6835048994353237,3.6835048994353237
2020-07-16,0.0,0.0,0.0,0.0
2020-07-17,0.0,1.5971241451740161,1.5971241451740161,1.5971241451740161
2020-07-18,2.0,3.393984896941637,3.393984896941637,3.393984896941637
2020-07-19,,1.4947192615235245,-9.756189085651691,12.74562760869874
2020-07-20,,1.5869747909762566,-9.681348790155718,12.855298372108232
2020-07-21,,1.437218364757133,-9.867784112764177,12.742220842278442
2020-07-22,,1.4400488965672504,-9.881580788342527,12.761678581477026
2020-07-23,,1.5063949353044217,-9.852133790057412,12.864923660666253
2020-07-24,,1.5055511057658217,-9.933785300789514,12.944887512321158
2020-07-25,,1.5184745745086143,-9.971515290914116,13.008464439931345
