,New Mexico,forecast,interval_low,interval_high
2020-02-21,0.0,0.07500559369069233,0.07500559369069233,0.07500559369069233
2020-02-22,0.0,0.07486549600666367,0.07486549600666367,0.07486549600666367
2020-02-23,0.0,0.07490620159077094,0.07490620159077094,0.07490620159077094
2020-02-24,0.0,0.07509072833085349,0.07509072833085349,0.07509072833085349
2020-02-25,0.0,0.07538478163283552,0.07538478163283552,0.07538478163283552
2020-02-26,0.0,0.07575707794595513,0.07575707794595513,0.07575707794595513
2020-02-27,0.0,0.07617960640483136,0.07617960640483136,0.07617960640483136
2020-02-28,0.0,0.0766278258861243,0.0766278258861243,0.0766278258861243
2020-02-29,0.0,0.07708078861560361,0.07708078861560361,0.07708078861560361
2020-03-01,0.0,0.07752118061610963,0.07752118061610963,0.07752118061610963
2020-03-02,0.0,0.07793527230706249,0.07793527230706249,0.07793527230706249
2020-03-03,0.0,0.07831277800085394,0.07831277800085394,0.07831277800085394
2020-03-04,0.0,0.07864662949087532,0.07864662949087532,0.07864662949087532
2020-03-05,0.0,0.07893267514671008,0.07893267514671008,0.07893267514671008
2020-03-06,0.0,0.07916932095152107,0.07916932095152107,0.07916932095152107
2020-03-07,0.0,0.07935713311583384,0.07935713311583384,0.07935713311583384
2020-03-08,0.0,0.07949842304117387,0.07949842304117387,0.07949842304117387
2020-03-09,0.0,0.07959683459011074,0.07959683459011074,0.07959683459011074
2020-03-10,0.0,0.07965695120806482,0.07965695120806482,0.07965695120806482
2020-03-11,0.0,0.07968393694632858,0.07968393694632858,0.07968393694632858
2020-03-12,0.0,0.07968322140251476,0.07968322140251476,0.07968322140251476
2020-03-13,0.0,0.07966023452012327,0.07966023452012327,0.07966023452012327
2020-03-14,0.0,0.07962019346044015,0.07962019346044015,0.07962019346044015
2020-03-15,0.0,0.07956794063191024,0.07956794063191024,0.07956794063191024
2020-03-16,0.0,0.07950782955915656,0.07950782955915656,0.07950782955915656
2020-03-17,0.0,0.07944365361262276,0.07944365361262276,0.07944365361262276
2020-03-18,0.0,0.07937861163939383,0.07937861163939383,0.07937861163939383
2020-03-19,0.0,0.07931530412868973,0.07931530412868973,0.07931530412868973
2020-03-20,0.0,0.0792557535849282,0.0792557535849282,0.0792557535849282
2020-03-21,0.0,0.07920144314085763,0.07920144314085763,0.07920144314085763
2020-03-22,0.0,0.07915336801033385,0.07915336801033385,0.07915336801033385
2020-03-23,0.0,0.07911209506219422,0.07911209506219422,0.07911209506219422
2020-03-24,0.0,0.07907782652253054,0.07907782652253054,0.07907782652253054
2020-03-25,1.0,1.079050464532067,1.079050464532067,1.079050464532067
2020-03-26,0.0,0.0,0.0,0.0
2020-03-27,0.0,0.2040581395955155,0.2040581395955155,0.2040581395955155
2020-03-28,0.0,0.20157421456058278,0.20157421456058278,0.20157421456058278
2020-03-29,1.0,1.0340726368028204,1.0340726368028204,1.0340726368028204
2020-03-30,0.0,0.0,0.0,0.0
2020-03-31,2.0,2.3623109882825477,2.3623109882825477,2.3623109882825477
2020-04-01,1.0,0.0,0.0,0.0
2020-04-02,1.0,0.4521609649929328,0.4521609649929328,0.4521609649929328
2020-04-03,4.0,3.76808861126706,3.76808861126706,3.76808861126706
2020-04-04,1.0,0.0,0.0,0.0
2020-04-05,1.0,1.2509649190968382,1.2509649190968382,1.2509649190968382
2020-04-06,0.0,0.35553424932762967,0.35553424932762967,0.35553424932762967
2020-04-07,1.0,1.904427416719462,1.904427416719462,1.904427416719462
2020-04-08,0.0,0.5402355897266817,0.5402355897266817,0.5402355897266817
2020-04-09,3.0,4.524210991786562,4.524210991786562,4.524210991786562
2020-04-10,1.0,0.0,0.0,0.0
2020-04-11,2.0,2.6176306316533138,2.6176306316533138,2.6176306316533138
2020-04-12,7.0,6.791479609550768,6.791479609550768,6.791479609550768
2020-04-13,0.0,0.0,0.0,0.0
2020-04-14,5.0,7.3878702668700855,7.3878702668700855,7.3878702668700855
2020-04-15,5.0,2.236988798124189,2.236988798124189,2.236988798124189
2020-04-16,0.0,0.0,0.0,0.0
2020-04-17,8.0,11.551358330291933,11.551358330291933,11.551358330291933
2020-04-18,9.0,3.7253818644788446,3.7253818644788446,3.7253818644788446
2020-04-19,2.0,0.0,0.0,0.0
2020-04-20,3.0,6.186262830505919,6.186262830505919,6.186262830505919
2020-04-21,0.0,0.6796951088560323,0.6796951088560323,0.6796951088560323
2020-04-22,13.0,16.68852755250546,16.68852755250546,16.68852755250546
2020-04-23,7.0,0.0,0.0,0.0
2020-04-24,6.0,4.97050046732726,4.97050046732726,4.97050046732726
2020-04-25,9.0,9.745310373117084,9.745310373117084,9.745310373117084
2020-04-26,6.0,1.726376632075338,1.726376632075338,1.726376632075338
2020-04-27,0.0,0.642073263165166,0.642073263165166,0.642073263165166
2020-04-28,6.0,12.820465963053042,12.820465963053042,12.820465963053042
2020-04-29,7.0,6.97250847174151,6.97250847174151,6.97250847174151
2020-04-30,11.0,10.766370720491071,10.766370720491071,10.766370720491071
2020-05-01,8.0,5.073605098029994,5.073605098029994,5.073605098029994
2020-05-02,7.0,6.238115943751739,6.238115943751739,6.238115943751739
2020-05-03,13.0,13.24809827443875,13.24809827443875,13.24809827443875
2020-05-04,5.0,0.0,0.0,0.0
2020-05-05,6.0,9.20248807852052,9.20248807852052,9.20248807852052
2020-05-06,7.0,9.257467059012887,9.257467059012887,9.257467059012887
2020-05-07,3.0,3.1930530854539336,3.1930530854539336,3.1930530854539336
2020-05-08,9.0,14.635945865229033,14.635945865229033,14.635945865229033
2020-05-09,10.0,9.020943414208963,9.020943414208963,9.020943414208963
2020-05-10,9.0,6.984326098217604,6.984326098217604,6.984326098217604
2020-05-11,8.0,7.849482255377613,7.849482255377613,7.849482255377613
2020-05-12,11.0,10.717036995380507,10.717036995380507,10.717036995380507
2020-05-13,12.0,8.795000952125907,8.795000952125907,8.795000952125907
2020-05-14,11.0,7.545250323107448,7.545250323107448,7.545250323107448
2020-05-15,11.0,9.259069531653001,9.259069531653001,9.259069531653001
2020-05-16,6.0,4.149063277157282,4.149063277157282,4.149063277157282
2020-05-17,6.0,9.293672088819017,9.293672088819017,9.293672088819017
2020-05-18,5.0,8.360587852804393,8.360587852804393,8.360587852804393
2020-05-19,6.0,10.117788582840749,10.117788582840749,10.117788582840749
2020-05-20,7.0,10.608706162182212,10.608706162182212,10.608706162182212
2020-05-21,11.0,13.090870722093218,13.090870722093218,13.090870722093218
2020-05-22,8.0,5.9842417391487075,5.9842417391487075,5.9842417391487075
2020-05-23,0.0,0.7152706796543704,0.7152706796543704,0.7152706796543704
2020-05-24,15.0,22.943057319200552,22.943057319200552,22.943057319200552
2020-05-25,3.0,0.0,0.0,0.0
2020-05-26,5.0,9.70521834657194,9.70521834657194,9.70521834657194
2020-05-27,4.0,7.417961022920315,7.417961022920315,7.417961022920315
2020-05-28,6.0,7.073690133326387,7.073690133326387,7.073690133326387
2020-05-29,9.0,10.06066140747638,10.06066140747638,10.06066140747638
2020-05-30,7.0,4.397876791003791,4.397876791003791,4.397876791003791
2020-05-31,5.0,4.553681361274089,4.553681361274089,4.553681361274089
2020-06-01,6.0,6.958595355397127,6.958595355397127,6.958595355397127
2020-06-02,5.0,4.241540048782711,4.241540048782711,4.241540048782711
2020-06-03,8.0,8.600054438909977,8.600054438909977,8.600054438909977
2020-06-04,8.0,5.915748710941411,5.915748710941411,5.915748710941411
2020-06-05,4.0,1.9005593707159845,1.9005593707159845,1.9005593707159845
2020-06-06,5.0,7.12136657926427,7.12136657926427,7.12136657926427
2020-06-07,4.0,4.355603104491374,4.355603104491374,4.355603104491374
2020-06-08,4.0,5.311565566123482,5.311565566123482,5.311565566123482
2020-06-09,4.0,5.845701880736202,5.845701880736202,5.845701880736202
2020-06-10,6.0,7.338289269338406,7.338289269338406,7.338289269338406
2020-06-11,10.0,9.31499852713903,9.31499852713903,9.31499852713903
2020-06-12,0.0,0.0,0.0,0.0
2020-06-13,11.0,16.472028811917042,16.472028811917042,16.472028811917042
2020-06-14,4.0,0.0,0.0,0.0
2020-06-15,5.0,5.6453529956920585,5.6453529956920585,5.6453529956920585
2020-06-16,7.0,8.432068590434481,8.432068590434481,8.432068590434481
2020-06-17,5.0,2.376309781331991,2.376309781331991,2.376309781331991
2020-06-18,4.0,4.984232968131594,4.984232968131594,4.984232968131594
2020-06-19,8.0,9.659801860988374,9.659801860988374,9.659801860988374
2020-06-20,2.0,0.0,0.0,0.0
2020-06-21,3.0,6.802718110971197,6.802718110971197,6.802718110971197
2020-06-22,0.0,2.5494047211223716,2.5494047211223716,2.5494047211223716
2020-06-23,7.0,11.379399329408212,11.379399329408212,11.379399329408212
2020-06-24,4.0,2.127759464122327,2.127759464122327,2.127759464122327
2020-06-25,5.0,5.855960520756338,5.855960520756338,5.855960520756338
2020-06-26,4.0,4.1082544053049075,4.1082544053049075,4.1082544053049075
2020-06-27,2.0,1.6278278304722975,1.6278278304722975,1.6278278304722975
2020-06-28,1.0,3.05794343979086,3.05794343979086,3.05794343979086
2020-06-29,1.0,3.4834576712797394,3.4834576712797394,3.4834576712797394
2020-06-30,4.0,6.241925259476776,6.241925259476776,6.241925259476776
2020-07-01,3.0,2.2648711261162155,2.2648711261162155,2.2648711261162155
2020-07-02,3.0,3.2526969148835105,3.2526969148835105,3.2526969148835105
2020-07-03,8.0,7.976161933239105,7.976161933239105,7.976161933239105
2020-07-04,2.0,0.0,0.0,0.0
2020-07-05,0.0,0.9940410784264548,0.9940410784264548,0.9940410784264548
2020-07-06,2.0,4.743866816824104,4.743866816824104,4.743866816824104
2020-07-07,4.0,3.620996061596326,3.620996061596326,3.620996061596326
2020-07-08,8.0,6.855960106131141,6.855960106131141,6.855960106131141
2020-07-09,6.0,1.430853922436233,1.430853922436233,1.430853922436233
2020-07-10,6.0,3.4907977102810532,3.4907977102810532,3.4907977102810532
2020-07-11,4.0,1.503466284414844,1.503466284414844,1.503466284414844
2020-07-12,2.0,1.2186524198175432,1.2186524198175432,1.2186524198175432
2020-07-13,3.0,4.876779922512439,4.876779922512439,4.876779922512439
2020-07-14,3.0,3.933463850126483,3.933463850126483,3.933463850126483
2020-07-15,6.0,7.360858351847304,7.360858351847304,7.360858351847304
2020-07-16,5.0,3.759141937123283,3.759141937123283,3.759141937123283
2020-07-17,3.0,2.727829507088357,2.727829507088357,2.727829507088357
2020-07-18,4.0,5.726427908407636,5.726427908407636,5.726427908407636
2020-07-19,2.0,2.094207169829506,2.094207169829506,2.094207169829506
2020-07-20,,4.277116901339671,-0.22149780379019735,8.775731606469538
2020-07-21,,4.480766049256739,-0.02183975883784406,8.983371857351322
2020-07-22,,4.267775183457626,-0.27082994638090696,8.80638031329616
2020-07-23,,4.6065886745119204,0.028610046366621233,9.18456730265722
2020-07-24,,4.1278096063846395,-0.45090879588522004,8.706528008654498
2020-07-25,,4.133727202148274,-0.5317921962536518,8.799246600550198
2020-07-26,,4.18421233716523,-0.5527102383883156,8.921134912718774
