,Kansas,forecast,interval_low,interval_high
2020-05-17,0.0,1.0597765740944531,1.0597765740944531,1.0597765740944531
2020-05-18,3.0,6.927903212503741,6.927903212503741,6.927903212503741
2020-05-19,1.0,0.623742723184229,0.623742723184229,0.623742723184229
2020-05-20,3.0,5.625910026141823,5.625910026141823,5.625910026141823
2020-05-21,2.0,0.9079042646846129,0.9079042646846129,0.9079042646846129
2020-05-22,1.0,0.0,0.0,0.0
2020-05-23,0.0,0.6903652883536697,0.6903652883536697,0.6903652883536697
2020-05-24,0.0,0.9253066035358426,0.9253066035358426,0.9253066035358426
2020-05-25,2.0,3.687380671725391,3.687380671725391,3.687380671725391
2020-05-26,3.0,2.5219236347773153,2.5219236347773153,2.5219236347773153
2020-05-27,3.0,1.8093723598656886,1.8093723598656886,1.8093723598656886
2020-05-28,1.0,0.0,0.0,0.0
2020-05-29,1.0,1.6183371599480396,1.6183371599480396,1.6183371599480396
2020-05-30,0.0,0.23952484296784116,0.23952484296784116,0.23952484296784116
2020-05-31,0.0,1.0841143324550637,1.0841143324550637,1.0841143324550637
2020-06-01,2.0,3.2281071082728583,3.2281071082728583,3.2281071082728583
2020-06-02,5.0,4.143984376211325,4.143984376211325,4.143984376211325
2020-06-03,4.0,0.981582539580244,0.981582539580244,0.981582539580244
2020-06-04,1.0,0.0,0.0,0.0
2020-06-05,5.0,6.358219526310235,6.358219526310235,6.358219526310235
2020-06-06,1.0,0.0,0.0,0.0
2020-06-07,0.0,1.6214905658064134,1.6214905658064134,1.6214905658064134
2020-06-08,3.0,5.510107367900467,5.510107367900467,5.510107367900467
2020-06-09,1.0,0.0,0.0,0.0
2020-06-10,3.0,6.229241885438165,6.229241885438165,6.229241885438165
2020-06-11,3.0,2.5744301716176077,2.5744301716176077,2.5744301716176077
2020-06-12,0.0,0.0,0.0,0.0
2020-06-13,2.0,4.223819434864881,4.223819434864881,4.223819434864881
2020-06-14,0.0,0.0,0.0,0.0
2020-06-15,1.0,2.2478489874488212,2.2478489874488212,2.2478489874488212
2020-06-16,0.0,0.6443969455024672,0.6443969455024672,0.6443969455024672
2020-06-17,1.0,2.510693882674702,2.510693882674702,2.510693882674702
2020-06-18,4.0,5.193188502637639,5.193188502637639,5.193188502637639
2020-06-19,2.0,0.0,0.0,0.0
2020-06-20,3.0,2.4915443978453102,2.4915443978453102,2.4915443978453102
2020-06-21,1.0,0.0,0.0,0.0
2020-06-22,1.0,1.105988868348038,1.105988868348038,1.105988868348038
2020-06-23,2.0,3.0859718068469557,3.0859718068469557,3.0859718068469557
2020-06-24,0.0,0.0,0.0,0.0
2020-06-25,2.0,4.999622801746681,4.999622801746681,4.999622801746681
2020-06-26,3.0,3.034514753492897,3.034514753492897,3.034514753492897
2020-06-27,3.0,1.7360047051168572,1.7360047051168572,1.7360047051168572
2020-06-28,1.0,0.0,0.0,0.0
2020-06-29,4.0,3.9953153499880276,3.9953153499880276,3.9953153499880276
2020-06-30,0.0,0.0,0.0,0.0
2020-07-01,4.0,6.395560146547371,6.395560146547371,6.395560146547371
2020-07-02,3.0,1.3177721912033944,1.3177721912033944,1.3177721912033944
2020-07-03,2.0,1.6612924626921965,1.6612924626921965,1.6612924626921965
2020-07-04,1.0,2.9581042452350284,2.9581042452350284,2.9581042452350284
2020-07-05,1.0,2.019960291442821,2.019960291442821,2.019960291442821
2020-07-06,1.0,2.3551449601833885,2.3551449601833885,2.3551449601833885
2020-07-07,4.0,4.38869545783875,4.38869545783875,4.38869545783875
2020-07-08,0.0,0.0,0.0,0.0
2020-07-09,4.0,6.189945426734358,6.189945426734358,6.189945426734358
2020-07-10,0.0,0.0,0.0,0.0
2020-07-11,2.0,4.311511004448333,4.311511004448333,4.311511004448333
2020-07-12,2.0,2.288974586785403,2.288974586785403,2.288974586785403
2020-07-13,1.0,0.0,0.0,0.0
2020-07-14,1.0,2.3055240762641382,2.3055240762641382,2.3055240762641382
2020-07-15,5.0,5.062461139831539,5.062461139831539,5.062461139831539
2020-07-16,1.0,0.0,0.0,0.0
2020-07-17,1.0,2.7723012201317063,2.7723012201317063,2.7723012201317063
2020-07-18,2.0,3.035510374719566,3.035510374719566,3.035510374719566
2020-07-19,1.0,0.314912722495698,0.314912722495698,0.314912722495698
2020-07-20,,2.4790024522075305,-0.9891033362008899,5.94710824061595
2020-07-21,,1.1147116269833746,-2.3553395490911955,4.584762803057944
2020-07-22,,1.8483326790144596,-1.7346744613843865,5.431339819413306
2020-07-23,,2.1577031931600446,-1.477690409453999,5.793096795774089
2020-07-24,,1.6703577491037016,-1.9902112468709106,5.3309267450783135
2020-07-25,,2.0361352157468233,-1.906121072322485,5.978391503816132
2020-07-26,,1.3433220466803377,-2.6118862632703808,5.298530356631056
